Cycle
NEDC
526	36.9	3
527	38.7	3
528	40.6	3
529	42.5	3
530	44.4	3
531	46.2	3
532	48.1	3
533	50	3
534	50	3
535	50	3
536	50	3
537	50	3
538	50	3
539	50	3
540	50	3
541	50	3
542	50	3
543	50	3
544	50	3
545	50	3
546	48.1	3
547	46.2	3
548	44.4	3
549	42.5	3
550	40.6	3
551	38.7	3
552	36.9	3
553	35	3
554	35	3
555	35	3
556	35	3
557	35	3
558	35	3
559	35	3
560	35	3
561	35	3
562	35	3
563	35	3
564	35	3
565	35	3
566	35	3
567	35	3
568	35	3
569	31.42857143	2
570	27.85714286	2
571	24.28571429	2
572	20.71428571	2
573	17.14285714	2
574	13.57142857	2
575	10	2
576	6.67	0
577	3.33	0
578	0	0
579	0	0
580	0	0
581	0	0
582	0	0
583	0	0
584	0	0
585	0	0
586	0	0
587	0	0
588	0	0
589	0	0
590	0	0
591	0	0
592	0	0
593	0	0
594	0	0
595	0	0
596	0	0
597	3.7	1
598	7.5	1
599	11.2	1
600	15	1
601	15	1
602	15	1
603	15	1
604	15	1
605	15	1
606	15	1
607	15	1
608	15	1
609	12.5	1
610	10	1
611	6.7	0
612	3.3	0
613	0	0
614	0	0
615	0	0
616	0	0
617	0	0
618	0	0
619	0	0
620	0	0
621	0	0
622	0	0
623	0	0
624	0	0
625	0	0
626	0	0
627	0	0
628	0	0
629	0	0
630	0	0
631	0	0
632	0	0
633	0	0
634	0	0
635	3	1
636	6	1
637	9	1
638	12	1
639	15	1
640	15	1
641	15	1
642	18.4	2
643	21.8	2
644	25.2	2
645	28.6	2
646	32	2
647	32	2
648	32	2
649	32	2
650	32	2
651	32	2
652	32	2
653	32	2
654	32	2
655	32	2
656	32	2
657	32	2
658	32	2
659	32	2
660	32	2
661	32	2
662	32	2
663	32	2
664	32	2
665	32	2
666	32	2
667	32	2
668	32	2
669	32	2
670	32	2
671	29.2	2
672	26.5	2
673	23.7	2
674	21	2
675	18.2	2
676	15.5	2
677	12.7	2
678	10	2
679	6.7	0
680	3.3	0
681	0	0
682	0	0
683	0	0
684	0	0
685	0	0
686	0	0
687	0	0
688	0	0
689	0	0
690	0	0
691	0	0
692	0	0
693	0	0
694	0	0
695	0	0
696	0	0
697	0	0
698	0	0
699	0	0
700	0	0
701	0	0
702	0	0
703	3	1
704	6	1
705	9	1
706	12	1
707	15	1
708	15	1
709	15	1
710	17.2	2
711	19.4	2
712	21.7	2
713	23.9	2
714	26.1	2
715	28.3	2
716	30.6	2
717	32.8	2
718	35	2
719	35	2
720	35	2
721	36.9	3
722	38.7	3
723	40.6	3
724	42.5	3
725	44.4	3
726	46.2	3
727	48.1	3
728	50	3
729	50	3
730	50	3
731	50	3
732	50	3
733	50	3
734	50	3
735	50	3
736	50	3
737	50	3
738	50	3
739	50	3
740	50	3
741	48.1	3
742	46.2	3
743	44.4	3
744	42.5	3
745	40.6	3
746	38.7	3
747	36.9	3
748	35	3
749	35	3
750	35	3
751	35	3
752	35	3
753	35	3
754	35	3
755	35	3
756	35	3
757	35	3
758	35	3
759	35	3
760	35	3
761	35	3
762	35	3
763	35	3
764	31.42857143	2
765	27.85714286	2
766	24.28571429	2
767	20.71428571	2
768	17.14285714	2
769	13.57142857	2
770	10	2
771	6.67	0
772	3.33	0
773	0	0
774	0	0
775	0	0
776	0	0
777	0	0
778	0	0
779	0	0
780	0	0
781	0	0
782	0	0
783	0	0
784	0	0
785	0	0
786	0	0
787	0	0
788	0	0
789	0	0
790	0	0
791	0	0
792	0	0
793	0	0
794	0	0
795	0	0
796	0	0
797	0	0
798	0	0
799	0	0
800	0	0
801	3	1
802	6	1
803	9	1
804	12	1
805	15	1
806	15	1
807	15	1
808	17.22222222	2
809	19.44444444	2
810	21.66666667	2
811	23.88888889	2
812	26.11111111	2
813	28.33333333	2
814	30.55555556	2
815	32.77777778	2
816	35	2
817	35	2
818	35	2
819	36.875	3
820	38.75	3
821	40.625	3
822	42.5	3
823	44.375	3
824	46.25	3
825	48.125	3
826	50	3
827	50	3
828	50	3
829	51.53846154	4
830	53.07692308	4
831	54.61538462	4
832	56.15384615	4
833	57.69230769	4
834	59.23076923	4
835	60.76923077	4
836	62.30769231	4
837	63.84615385	4
838	65.38461538	4
839	66.92307692	4
840	68.46153846	4
841	70	4
842	70	5
843	70	5
844	70	5
845	70	5
846	70	5
847	70	5
848	70	5
849	70	5
850	70	5
851	70	5
852	70	5
853	70	5
854	70	5
855	70	5
856	70	5
857	70	5
858	70	5
859	70	5
860	70	5
861	70	5
862	70	5
863	70	5
864	70	5
865	70	5
866	70	5
867	70	5
868	70	5
869	70	5
870	70	5
871	70	5
872	70	5
873	70	5
874	70	5
875	70	5
876	70	5
877	70	5
878	70	5
879	70	5
880	70	5
881	70	5
882	70	5
883	70	5
884	70	5
885	70	5
886	70	5
887	70	5
888	70	5
889	70	5
890	70	5
891	70	5
892	67.5	5
893	65	5
894	62.5	5
895	60	5
896	57.5	4
897	55	4
898	52.5	4
899	50	4
900	50	4
901	50	4
902	50	4
903	50	4
904	50	4
905	50	4
906	50	4
907	50	4
908	50	4
909	50	4
910	50	4
911	50	4
912	50	4
913	50	4
914	50	4
915	50	4
916	50	4
917	50	4
918	50	4
919	50	4
920	50	4
921	50	4
922	50	4
923	50	4
924	50	4
925	50	4
926	50	4
927	50	4
928	50	4
929	50	4
930	50	4
931	50	4
932	50	4
933	50	4
934	50	4
935	50	4
936	50	4
937	50	4
938	50	4
939	50	4
940	50	4
941	50	4
942	50	4
943	50	4
944	50	4
945	50	4
946	50	4
947	50	4
948	50	4
949	50	4
950	50	4
951	50	4
952	50	4
953	50	4
954	50	4
955	50	4
956	50	4
957	50	4
958	50	4
959	50	4
960	50	4
961	50	4
962	50	4
963	50	4
964	50	4
965	50	4
966	50	4
967	50	4
968	50	4
969	51.5	4
970	53.07692308	4
971	54.61538462	4
972	56.15384615	4
973	57.69230769	4
974	59.23076923	4
975	60.76923077	4
976	62.30769231	4
977	63.84615385	4
978	65.38461538	4
979	66.92307692	4
980	68.46153846	4
981	70	4
982	70	5
983	70	5
984	70	5
985	70	5
986	70	5
987	70	5
988	70	5
989	70	5
990	70	5
991	70	5
992	70	5
993	70	5
994	70	5
995	70	5
996	70	5
997	70	5
998	70	5
999	70	5
1000	70	5
1001	70	5
1002	70	5
1003	70	5
1004	70	5
1005	70	5
1006	70	5
1007	70	5
1008	70	5
1009	70	5
1010	70	5
1011	70	5
1012	70	5
1013	70	5
1014	70	5
1015	70	5
1016	70	5
1017	70	5
1018	70	5
1019	70	5
1020	70	5
1021	70	5
1022	70	5
1023	70	5
1024	70	5
1025	70	5
1026	70	5
1027	70	5
1028	70	5
1029	70	5
1030	70	5
1031	70	5
1032	70.85714286	5
1033	71.71428571	5
1034	72.57142857	5
1035	73.42857143	5
1036	74.28571429	5
1037	75.14285714	5
1038	76	5
1039	76.85714286	5
1040	77.71428571	5
1041	78.57142857	5
1042	79.42857143	5
1043	80.28571429	5
1044	81.14285714	5
1045	82	5
1046	82.85714286	5
1047	83.71428571	5
1048	84.57142857	5
1049	85.42857143	5
1050	86.28571429	5
1051	87.14285714	5
1052	88	5
1053	88.85714286	5
1054	89.71428571	5
1055	90.57142857	5
1056	91.42857143	5
1057	92.28571429	5
1058	93.14285714	5
1059	94	5
1060	94.85714286	5
1061	95.71428571	5
1062	96.57142857	5
1063	97.42857143	5
1064	98.28571429	5
1065	99.14285714	5
1066	100	5
1067	100	5
1068	100	5
1069	100	5
1070	100	5
1071	100	5
1072	100	5
1073	100	5
1074	100	5
1075	100	5
1076	100	5
1077	100	5
1078	100	5
1079	100	5
1080	100	5
1081	100	5
1082	100	5
1083	100	5
1084	100	5
1085	100	5
1086	100	5
1087	100	5
1088	100	5
1089	100	5
1090	100	5
1091	100	5
1092	100	5
1093	100	5
1094	100	5
1095	100	5
1096	100	5
1097	101	5
1098	102	5
1099	103	5
1100	104	5
1101	105	5
1102	106	5
1103	107	5
1104	108	5
1105	109	5
1106	110	5
1107	111	5
1108	112	5
1109	113	5
1110	114	5
1111	115	5
1112	116	5
1113	117	5
1114	118	5
1115	119	5
1116	120	5
1117	120	5
1118	120	5
1119	120	5
1120	120	5
1121	120	5
1122	120	5
1123	120	5
1124	120	5
1125	120	5
1126	120	5
1127	117	5
1128	115	5
1129	112	5
1130	110	5
1131	107	5
1132	105	5
1133	102	5
1134	100	5
1135	97.5	5
1136	95	5
1137	92.5	5
1138	90	5
1139	87.5	5
1140	85	5
1141	82.5	5
1142	80	5
1143	76.3	5
1144	72.5	5
1145	68.8	5
1146	65	5
1147	61.3	5
1148	57.5	5
1149	53.8	5
1150	50	5
1151	45	0
1152	40	0
1153	35	0
1154	30	0
1155	25	0
1156	20	0
1157	15	0
1158	10	0
1159	5	0
1160	0	0
1161	0	0
1162	0	0
1163	0	0
1164	0	0
1165	0	0
1166	0	0
1167	0	0
1168	0	0
1169	0	0
1170	0	0
1171	0	0
1172	0	0
1173	0	0
1174	0	0
1175	0	0
1176	0	0
1177	0	0
1178	0	0
1179	0	0
1180	0	0
